Accession ID	Collection date	Submission date	Location
EPI_ISL_19049528	2023-06-20	2024-04-12	South America / Brazil / Pernambuco / Araripina
EPI_ISL_19049529	2023-05-24	2024-04-12	South America / Brazil / Pernambuco / Petrolandia
EPI_ISL_19049530	2023-04-11	2024-04-12	South America / Brazil / Pernambuco / Exu
EPI_ISL_19058570	2024-02-23	2024-04-18	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_19058571	2024-02-26	2024-04-18	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_19058572	2024-02-23	2024-04-18	South America / Brazil / Rio de Janeiro / Rio de Janeiro
EPI_ISL_19058573	2024-02-23	2024-04-18	South America / Brazil / Rio de Janeiro / Mage
EPI_ISL_19058574	2024-02-21	2024-04-18	South America / Brazil / Rio de Janeiro / Saquarema
EPI_ISL_19058575	2024-02-23	2024-04-18	South America / Brazil / Rio de Janeiro / Saquarema
EPI_ISL_19058576	2024-02-18	2024-04-18	South America / Brazil / Rio de Janeiro / Saquarema
EPI_ISL_19058577	2024-02-18	2024-04-18	South America / Brazil / Rio de Janeiro / Saquarema
EPI_ISL_19058578	2024-02-23	2024-04-18	South America / Brazil / Rio de Janeiro / Nova Iguacu
EPI_ISL_19058579	2024-02-27	2024-04-18	South America / Brazil / Rio de Janeiro / Angra dos Reis
EPI_ISL_19058580	2024-02-25	2024-04-18	South America / Brazil / Rio de Janeiro / Nova Friburgo
EPI_ISL_19058581	2024-01-20	2024-04-18	South America / Brazil / Rio de Janeiro / Mangaratiba
EPI_ISL_19058582	2024-01-29	2024-04-18	South America / Brazil / Rio de Janeiro / Rio de Janeiro
